,page_link,product_name,item_no,description,style,material,type_class,color,rating
1016,https://www.overstock.com/Home-Garden/Global-Furniture-Flared-Arms-Red-Black-Sofa/18795952/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=2017,Global Furniture Flared Arms Red/Black Sofa,24863975,"With its modern design and unique style this red and black two-tone sofa with polished chrome legs will make a statement in your home. Its evocative triple back, envelope style arms will give it that finishing touch needed for all of your home décor.",Pillow Top Arms,Faux Leather,Sofa,Red,0.0
1017,https://www.overstock.com/Home-Garden/Laverne-Contemporary-Style-Sofa-in-Chocolate-and-Espresso/18231837/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=2018,Laverne Contemporary Style Sofa in Chocolate and Espresso,24371781,"A two-tone style produced using a blend of elephant skin microfiber and coffee leatherette gives this set a fascinating look. Add this stylish sofa within your living space and charm your guests with its enticing beauty. Benzara focus on providing top quality, and value to our customers with our vast selection of product categories which include decorative accessories, accent furniture, mirrors, wall decor, lighting and garden. We are committed to maintain high standards of quality and production.Disclaimer : we ensure that the product delivered to you is unused.There can be very minimal changes from the image provided (color may vary).",Modern & Contemporary,Velvet,Sofa,Brown,0.0
1018,https://www.overstock.com/Home-Garden/Cybil-Adjustable-Sofa-With-Two-Arm-Pillows-Apple-Green-Microfiber/18854676/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=2019,"Cybil Adjustable Sofa With Two Arm Pillows, Apple Green, Microfiber",24916333,"The Cybil Adjustable Sofa Collection offers a versatile design finished in microfiber fabric for a sleek and modern look. This flexible piece can be folded into a sofa or lay flat as a bed, while the armrests can be used as pillows. This adjustable sofa is definitely the multi-functional addition that you should not miss.. We focus on providing top quality, and value to our customers with our vast selection of product categories which include decorative accessories, accent furniture, mirrors, wall décor, lighting and garden. We are committed to maintain high standards of quality and production. Disclaimer : We ensure that the product delivered to you is unused.There can be very minimal changes from the image provided (color may vary).",Modern & Contemporary,,Sofa,Green,0.0
1019,https://www.overstock.com/Home-Garden/Red-Linen-Sisilla-Sofa/12647788/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=2020,Red Linen Sisilla Sofa,19437436,"The Sisilla contemporary sofa set intersects the mid-century and today. This collection features linen fabric upholstery, tufted backrest and natural wooden legs. Bring home this collection, you will enjoy the comfortable seating and stylish look.","Mid-Century Modern, Modern & Contemporary","Foam, Linen, Pine",Sofa,Red,0.0
1020,https://www.overstock.com/Home-Garden/Leo-Leather-Power-Sofa-Recliner/17524040/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=2021,Leo Leather Power Sofa Recliner,23749134,"With top grain leather and memory foam seating, the Leo power sofa recliner is a stylish basic that complements a variety of decorating styles. The sofa recliner has a lay flat mechanism and is both incredibly functional and very comfortable. The Leo is handcrafted and is perfect for the office, den, or family room.","Casual, Transitional","Foam, Leather, Wood",Sofa,Brown,0.0
1021,https://www.overstock.com/Home-Garden/Premium-Deluxe-Leather-Sofa-Chair-Black/20976148/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=2022,"Premium Deluxe Leather Sofa Chair, Black",26772240,"This Black Premium Deluxe Leather Sofa Chair will make a wonderful addition to your living room, bedroom or den. Its contemporary shape enhances any room with its big, plush back cushion and box seat cushion. A stitched design adorns the back cushion, as well as the sides of the square track arms. The slightly flared design of arms create an inviting feel, and tapered wooden block feet support this sofa chair. The gorgeous leather upholstery is finished in a black colors, allowing you to easily incorporate this fantastic set into any decor style. Dimensions: 78.00""W x 33.50""D x 34.50""HWe focus on providing top quality, and value to our customers with our vast selection of product categories which include decorative accessories, accent furniture, mirrors, wall décor, lighting and garden. We are committed to maintain high standards of quality and production.",Americana,Leather,Sofa,Black,0.0
1022,https://www.overstock.com/Home-Garden/Kathleen-Leather-Power-Sofa-Recliner/17524007/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=2023,Kathleen Leather Power Sofa Recliner,23749128,"With top grain leather and memory foam seating, the Kathleen power sofa recliner is a stylish basic that complements a variety of decorating styles. The sofa recliner has a lay flat mechanism and is both incredibly functional and very comfortable. The Kathleen is handcrafted and is perfect for the office, den, or family room.","Casual, Transitional","Foam, Leather, Wood",Sofa,"Brown, Burgundy",0.0
1023,https://www.overstock.com/Home-Garden/Eden-Taupe-Leather-Sofa/21174313/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=2024,Eden Taupe Leather Sofa,26946560,Transform your living room into a place of luxury with this elegantly crafted leather sofa. Semi-firm cushioning and an adjustable headrest provide a comfortable and supportive place to sit.,Modern & Contemporary,Leather,Sofa,Taupe,0.0
1024,https://www.overstock.com/Home-Garden/Made-to-Order-Roche-Studio-Davide-Blue-Grey-Fabric-Tufted-Sofa/24098734/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=2025,Made to Order Roche Studio Davide Blue/Grey Fabric Tufted Sofa,29552171,"Featuring the finest quality materials, this bench-made hand-crafted Roche Studio tufted sofa is the perfect combination of modern style and comfort.  Heirloom quality, this one of a kind creation will become the focal point of any room.  The timeless beauty of this contemporary tufted sofa is equaled by only the quality and pride in craftsmanship to ensure that your furniture will last for generations.  ",Modern & Contemporary,Fabric,Sofa,Grey,0.0
1025,https://www.overstock.com/Home-Garden/Made-to-Order-Roma-100-Top-Grain-Leather-Sofa/23621431/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=2026,Made to Order Roma 100% Top Grain Leather Sofa,29118635,"This well designed leather sofa will upgrade your living decor featuring rolled arms and genuine leather upholstery. Pick up this classic and simply styled leather sofa. Perfect for your home, office or condo.","Casual, Transitional","Foam, Leather, Wood",Sofa,"Beige, Black, Blue, Brown, Grey, Red, White",0.0
1026,https://www.overstock.com/Home-Garden/Orlando-88-inch-Tufted-Leather-Sofa/13842202/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=2027,Orlando 88-inch Tufted Leather Sofa,20485713,"Give your home or office a classy and slightly vintage style with this plush, genuine-leather-upholstered sofa. Featuring a tufted back, nailhead trim, and bench seat, this copper-color sofa is unmatched in style and quality.",Modern & Contemporary,"Leather, Wood",Sofa,Orange,0.0
1027,https://www.overstock.com/Home-Garden/ACME-Versailles-Sofa-w-5-Pillows-Ivory-Velvet-Bone-White/21620193/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=2028,"ACME Versailles Sofa w/5 Pillows, Ivory Velvet & Bone White",27340104,"Creating an elegant and traditional design in living room, the Versailles sofa set is your ideal choice. Seating in a crescent environment and feeling like royalty, you can be more convenient to enjoy the family time or play with your friends. Additionally, combining with the two accent chairs and the circular design, this collection sofa set will have more room for family or friends and will create you warmer, comfortable, and friendly atmosphere both with cherry or bone white finishes!",Vintage,Resin,Sofa,Beige,0.0
1028,https://www.overstock.com/Home-Garden/Walton-Brown-Top-Grain-Leather-Power-Reclining-Sofa/18045679/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=2029,Walton Brown Top Grain Leather Power Reclining Sofa,24210714,The Walton dark brown top grain leather power reclining sofa is handcrafted using time-honored Old World techniques. This furniture features premium top grain leather and a durable hardwood frame.,"Casual, Modern & Contemporary, Transitional","Foam, Leather, Wood",Sofa,Brown,0.0
1029,https://www.overstock.com/Home-Garden/Fashion-Italian-Design-Mid-Century-Modern-Premium-Quality-Beige-4-Seater-Sofa/22903303/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=2030,Fashion Italian Design Mid Century Modern Premium Quality Beige 4 Seater Sofa,28477074,Aesthetically departing from ordinary shapes expected in a sofa design…,Mid-Century Modern,Faux Suede,Sofa,Beige,0.0
1030,https://www.overstock.com/Home-Garden/Sullivan-Wondrous-Cushy-Sofa-Contemporary-Style-Mocha/18231600/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=2031,"Sullivan Wondrous Cushy Sofa Contemporary Style, Mocha",24371574,"An immensely comfortable three seater sofa, the perfect piece for your lounge or guest room. A high density foam within, paired with fabric upholstery. It will rejuvenate the mood of people sitting on it with its comfort. What appears on the surface as an assuming sofa set will blow you away with the comfort it brings. Crown cushions offer maximum support with 2-inch gel memory foam, while the textured microfiber fabric is soft to the touch. Benzara focus on providing top quality, and value to our customers with our vast selection of product categories which include decorative accessories, accent furniture, mirrors, wall decor, lighting and garden. We are committed to maintain high standards of quality and production.Disclaimer : we ensure that the product delivered to you is unused.There can be very minimal changes from the image provided (color may vary).",Modern & Contemporary,Microfiber,Sofa,Brown,0.0
1031,https://www.overstock.com/Home-Garden/Offex-HERCULES-Imagination-Series-5-Pieces-Black-Leather-Sofa-Set-OF-ZB-IMAG-SET17-GG/16791543/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=2032,Offex HERCULES Imagination Series 5 Pieces Black Leather Sofa Set [OF-ZB-IMAG-SET17-GG],23097344,"The Imagination Series offers modular pieces to create the room setup of your choosing. Go beyond the norm to create a functional area for your business. The design of the furniture allows it to transition perfectly from contemporary to a transitional setting. Purchase this complete set and add on any additional pieces now or later. LeatherSoft is leather and polyurethane for added Softness and Durability.CA117 Fire Retardant Foam.Middle Chair: (2)-Overall Size: 28""W x 28.75""D x 27.25""H. Seat Size: 22""W x 28""D x 17.25""H. Back Size: 28""W x 10.5""H. Left and Right Corner Chair: (1 Left and 1 Right).Overall Size: 28.5''W x 28.5''D x 27.5''H, Seat Size: 22''W x 22''D x 17.25''H. Back Size: 22''W x 10.5''H, Arm Height: 27.5''H from Floor; 10.5''H from Seat. Overall Size: 28.5''W x 28.5''D x 27.5''H, Seat Size: 22''W x 22''D x 17.25''H, Back Size: 22''W x 10.5''H, Arm Height: 27.5''H from Floor; 10.5''H from Seat",Cushion Back,Leather,"Sets, Sofa",,0.0
1032,https://www.overstock.com/Home-Garden/Gracie-Mid-Century-Modern-Grey-Top-Grain-Italian-Leather-Tufted-Sofa/20847614/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=2033,Gracie Mid Century Modern Grey Top Grain Italian Leather Tufted Sofa,26658765,Relax in comfort and style with this ultra-premium grey top grain Italian leather sofa. This luxurious top grain leather sofa is handcrafted using the finest quality materials.,Mid-Century Modern,Leather,Sofa,Grey,0.0
1033,https://www.overstock.com/Home-Garden/Negrini-Regal-Sophisticated-Sofa-Traditional-Style-Black/18231590/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=2034,"Negrini Regal Sophisticated Sofa Traditional Style, Black",24371560,"It's a proof that a standard sofa doesn't compromises. It's a sumptuous upholstery by its complementary design to fit perfectly into your room. You can spread out and stay a little while longer. Although an unconventional choice of color for a living room, black still brings about a superior level of class and refinement to a home. Benzara focus on providing top quality, and value to our customers with our vast selection of product categories which include decorative accessories, accent furniture, mirrors, wall décor, lighting and garden. We are committed to maintain high standards of quality and production. Disclaimer : we ensure that the product delivered to you is unused.There can be very minimal changes from the image provided (color may vary).",Traditional,velvet-like fabric,Sofa,Black,0.0
